variable,year,mean,sd,lower,upper
b_t,1952,808.402990288674,426.641431581748,353.989556682727,1556.45552270904
b_t,1953,20.3162773924386,22.9554992007796,3.18746265819282,58.7599677530865
b_t,1954,5.03855429536563,6.13985587560844,0.546375655807489,16.2191957529685
b_t,1955,2.58942810853771,3.55117494558964,0.299998879230007,9.14684669590868
b_t,1956,2.11907543431044,3.2110437035359,0.18917781155817,6.70516276276065
b_t,1957,1.80449655314918,2.49983931786203,0.20004712937184,5.63603037302164
b_t,1958,1.86338410623361,2.65647732874471,0.188641952363111,5.604169624049
b_t,1959,1.90736977991353,2.41985965274634,0.188648609461318,5.96293273090725
b_t,1960,1.86231196499636,2.5036284275185,0.170839934360144,6.10455133752853
b_t,1961,1.62992965451731,2.12465692955314,0.16637112948166,5.95654719338733
b_t,1962,1.78139049234085,2.3836391349781,0.206141604518075,5.54767535043232
b_t,1963,2.14490899723322,2.96135154599244,0.214386981369845,7.12030889407727
b_t,1964,1.98856521239977,2.66672961913734,0.201426160040546,6.32496378557931
b_t,1965,1.96162096194638,3.30168589247411,0.204589541492678,6.410153478565
b_t,1966,1.52979353645463,1.74775411805788,0.16517352438214,4.44352833778924
b_t,1967,1.68928472734309,2.65540709840102,0.15049042863618,5.22908349334264
b_t,1968,1.71544822531113,2.50224443878323,0.165365233892498,6.43839888548682
b_t,1969,1.83882323130296,2.67904713911545,0.198887633920621,5.86824422423949
b_t,1970,1.77338594918105,2.39435577628921,0.158977472848897,6.1922394896786
b_t,1971,1.91229500128257,2.48682844648907,0.176105639843167,6.78815462916035
b_t,1972,1.99831326912082,2.97387330267682,0.177456900862936,6.50452787442002
b_t,1973,2.7483267976916,5.75375782746808,0.209218860995531,8.77037394255924
b_t,1974,2.38574194308721,4.68523646458833,0.201182642796818,7.29620337787025
b_t,1975,1.70311919747695,2.30002236830514,0.175450132099878,5.55844125953886
b_t,1976,1.78723405893739,2.66308353917388,0.170292179471089,5.69193722060781
b_t,1977,1.70781166609182,2.23312214537421,0.182251833519201,5.98084932215932
b_t,1978,1.53209474296769,2.24429780319309,0.168155505728687,4.91295232524989
b_t,1979,1.70076576418853,2.42974880781403,0.153830075960767,5.43517287752242
b_t,1980,1.56140206713756,2.67492994402291,0.153036428455119,4.6779593318343
b_t,1981,1.40769175228597,2.61209952071419,0.146045967656653,4.24820746315468
b_t,1982,1.34993103342264,2.01221067734353,0.12303006946866,4.53392600450092
b_t,1983,1.14157167243867,1.90467703351116,0.115106369903331,3.39060087063994
b_t,1984,1.02865497706123,1.44992057089592,0.108008056146365,3.27703813103381
b_t,1985,0.921398725636192,1.1644030667279,0.0979307593652665,2.79695462653086
b_t,1986,0.86760621834858,1.06517730322369,0.0945999727229816,2.73267268341396
b_t,1987,0.754931218975242,0.978834023922083,0.0791437730305726,2.46702882657535
b_t,1988,0.704466302985037,0.916426996340356,0.0737355499533544,2.13021835784387
b_t,1989,0.75979814058585,1.16464810229648,0.0743981171901693,2.55009884984681
b_t,1990,0.695721487695978,0.936826585300062,0.0800562738551269,2.08953276423167
b_t,1991,0.724760735795069,1.15105195377938,0.0696616597628441,2.39882945141287
b_t,1992,0.711727136938595,0.95436435146577,0.0798989049640362,2.4013142657375
b_t,1993,0.679051241299421,0.878723988527734,0.0758093362598521,2.05264981421052
b_t,1994,0.705661499187737,0.951607318589747,0.0783100295900685,2.22256498802504
b_t,1995,0.726564395175114,0.999551323423784,0.085740479100899,2.33122426413511
b_t,1996,0.70717989204984,0.919828827175086,0.0794665071520807,2.1686581039909
b_t,1997,0.694198508357151,0.851302708187525,0.0812089913725879,2.17625849257722
b_t,1998,0.759905466759112,1.1249373383376,0.0772003804192838,2.26523495840823
b_t,1999,0.788062822154499,1.05613297516938,0.0817208063207812,2.75369817664716
b_t,2000,0.730271251076433,0.912696025913196,0.0853124523413811,2.15496159643794
b_t,2001,0.742751450424241,0.912644057314845,0.0868825503009324,2.58241255152056
b_t,2002,0.865208002916899,1.48704477507798,0.0805251141938709,2.88227703358442
b_t,2003,0.78514416259879,1.05688407198807,0.0736310594157127,2.86880486761929
b_t,2004,0.77277939055096,1.17511581317688,0.0852369562246307,2.27967081061245
b_t,2005,0.756156255790933,1.04108658074165,0.0764784100028321,2.57490482763667
b_t,2006,0.786861754204902,1.0743710314024,0.0793324514762375,2.44703909216838
b_t,2007,0.811002094907693,1.14208492712734,0.0835760472338067,2.46431491557733
b_t,2008,1.09886229049595,1.75154257587892,0.119508220382982,3.43540635642581
b_t,2009,2.15609608075242,3.42015731208457,0.218212042438089,6.79750111749327
b_t,2010,10.6904976491579,13.7551872712649,1.13775265734139,34.2580259252288
b_t,2011,479.097543104692,520.661087822943,74.3297647656099,1369.27071095283
b_t,2012,1279.00773099615,891.835776689033,332.091345801953,2864.36503736231
b_t,2013,1535.63141727175,1045.88801337427,414.071754715231,3476.88465466122
b_t,2014,1656.57916448204,1090.83481293966,531.559637987599,3678.62004944662
b_t,2015,1663.33587381733,1218.92080945292,475.908072406574,3883.9243989584
b_t,2016,870.64925992079,847.959690154068,197.7218828976,2223.52853573357
b_t,2017,735.764840524071,671.628011458793,165.984516886214,1920.31218586851
b_t,2018,539.639979906465,315.648896831234,210.612985180187,1122.7602732006
bmsy,1952,566.206663459544,291.813550226702,254.277892535006,1084.18620136522
ck,1952,1.09119681207755e-06,4.90607857283311e-07,4.61175396503886e-07,1.96635261926044e-06
ck,1953,1.09119681207755e-06,4.90607857283311e-07,4.61175396503886e-07,1.96635261926044e-06
